NCTId,TrialGroup,Generation Model,Positive Hallucination,Negative Hallucination,Multi-match Hallucination,Correct Matches,Precision,Recall,F1
NCT00088530,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.3,0.5,0.37499999999999994
NCT00090519,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,8.0,0.7272727272727273,0.6666666666666666,0.6956521739130435
NCT00096382,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,2.0,0.08,0.3333333333333333,0.12903225806451613
NCT00098020,chronic kidney disease,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.2222222222222222,0.6666666666666666,0.3333333333333333
NCT00100789,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.16666666666666666,0.5714285714285714,0.25806451612903225
NCT00104572,diabetes,gpt4o_zs_gen_hal,0.0,0.0,2.0,5.0,0.16666666666666666,0.29411764705882354,0.21276595744680848
NCT00109031,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.2777777777777778,0.8333333333333334,0.4166666666666667
NCT00110084,cancer,gpt4o_zs_gen_hal,1.0,0.0,0.0,3.0,0.1,0.3333333333333333,0.15384615384615383
NCT00110214,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.10344827586206896,0.5,0.17142857142857143
NCT00112294,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.2222222222222222,0.6666666666666666,0.3333333333333333
NCT00113074,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.3,0.6666666666666666,0.41379310344827586
NCT00116779,cancer,gpt4o_zs_gen_hal,0.0,0.0,1.0,4.0,0.2,0.3333333333333333,0.25
NCT00116831,diabetes,gpt4o_zs_gen_hal,0.0,0.0,3.0,3.0,0.11538461538461539,0.375,0.1764705882352941
NCT00117962,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.3333333333333333,0.8333333333333334,0.47619047619047616
NCT00118040,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,2.0,0.07407407407407407,0.3333333333333333,0.12121212121212122
NCT00121667,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.2857142857142857,0.4444444444444444,0.34782608695652173
NCT00125853,hypertension,gpt4o_zs_gen_hal,0.0,0.0,1.0,6.0,0.35294117647058826,0.6,0.4444444444444445
NCT00126581,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.3125,0.8333333333333334,0.45454545454545453
NCT00126594,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.075,0.375,0.12499999999999999
NCT00126737,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.6666666666666666,0.5454545454545454,0.6
NCT00129376,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.11764705882352941,0.5,0.19047619047619047
NCT00129389,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.3181818181818182,0.5384615384615384,0.39999999999999997
NCT00135707,hypertension,gpt4o_zs_gen_hal,0.0,0.0,1.0,7.0,0.2692307692307692,0.5,0.35000000000000003
NCT00137280,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.5,0.2857142857142857,0.36363636363636365
NCT00147199,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.3,0.8571428571428571,0.4444444444444444
NCT00151775,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.45454545454545453,0.7142857142857143,0.5555555555555556
NCT00182689,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.17857142857142858,0.7142857142857143,0.2857142857142857
NCT00191191,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.3333333333333333,0.7142857142857143,0.4545454545454545
NCT00191646,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,8.0,0.5,0.8,0.6153846153846154
NCT00191789,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
NCT00192114,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.3076923076923077,0.6666666666666666,0.42105263157894735
NCT00194714,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.18181818181818182,0.6666666666666666,0.28571428571428575
NCT00201825,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.3333333333333333,0.6666666666666666,0.4444444444444444
NCT00205660,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.3888888888888889,0.875,0.5384615384615385
NCT00213980,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.1875,0.375,0.25
NCT00217672,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.13636363636363635,0.5,0.21428571428571427
NCT00234494,cancer,gpt4o_zs_gen_hal,1.0,1.0,3.0,5.0,0.3333333333333333,0.38461538461538464,0.3571428571428571
NCT00234533,chronic kidney disease,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.25,0.35714285714285715,0.2941176470588235
NCT00254501,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.25,0.26666666666666666,0.2580645161290323
NCT00257920,chronic kidney disease,gpt4o_zs_gen_hal,1.0,0.0,0.0,2.0,0.11764705882352941,0.2857142857142857,0.16666666666666666
NCT00258362,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.16666666666666666,0.6666666666666666,0.26666666666666666
NCT00258674,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,2.0,0.16666666666666666,0.1,0.125
NCT00262964,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.2857142857142857,0.4444444444444444,0.34782608695652173
NCT00266695,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.5,0.7,0.5833333333333334
NCT00268892,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,8.0,0.5333333333333333,0.8888888888888888,0.6666666666666667
NCT00270855,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.6363636363636364,0.5833333333333334,0.6086956521739131
NCT00279201,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.5555555555555556,0.38461538461538464,0.4545454545454546
NCT00283244,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.21428571428571427,0.375,0.2727272727272727
NCT00283686,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.2,0.5,0.28571428571428575
NCT00286091,cancer,gpt4o_zs_gen_hal,1.0,1.0,0.0,5.0,0.29411764705882354,0.7142857142857143,0.4166666666666667
NCT00286754,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,13.0,0.4482758620689655,0.5652173913043478,0.4999999999999999
NCT00295620,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.3181818181818182,0.5,0.3888888888888889
NCT00295750,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.3157894736842105,0.46153846153846156,0.37499999999999994
NCT00306384,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.4,0.8571428571428571,0.5454545454545455
NCT00308139,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.3333333333333333,0.6666666666666666,0.4444444444444444
NCT00309140,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.23076923076923078,0.42857142857142855,0.3
NCT00311155,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,2.0,0.18181818181818182,0.3333333333333333,0.23529411764705885
NCT00314795,chronic kidney disease,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.42857142857142855,0.5,0.4615384615384615
NCT00316225,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.4117647058823529,0.5384615384615384,0.4666666666666667
NCT00319111,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.4166666666666667,0.7142857142857143,0.5263157894736842
NCT00320112,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.4,0.5454545454545454,0.4615384615384615
NCT00321555,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.1111111111111111,0.5,0.1818181818181818
NCT00321620,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.2727272727272727,0.5,0.3529411764705882
NCT00322621,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.2222222222222222,0.4,0.2857142857142857
NCT00323882,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.35714285714285715,0.8333333333333334,0.5
NCT00324155,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.36363636363636365,0.6666666666666666,0.4705882352941177
NCT00325403,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.3076923076923077,0.6666666666666666,0.42105263157894735
NCT00325442,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.5555555555555556,0.7142857142857143,0.6250000000000001
NCT00326495,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.1111111111111111,0.5714285714285714,0.18604651162790697
NCT00328172,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.3125,0.7142857142857143,0.43478260869565216
NCT00328562,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.15,0.5,0.23076923076923075
NCT00329030,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.17391304347826086,0.5,0.25806451612903225
NCT00336323,diabetes,gpt4o_zs_gen_hal,1.0,1.0,0.0,6.0,0.35294117647058826,0.375,0.3636363636363636
NCT00337610,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.3333333333333333,0.8333333333333334,0.47619047619047616
NCT00338949,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.4666666666666667,0.5833333333333334,0.5185185185185186
NCT00339833,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.35714285714285715,0.45454545454545453,0.4
NCT00343291,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.10526315789473684,0.5,0.17391304347826086
NCT00343382,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.14285714285714285,0.625,0.23255813953488372
NCT00344500,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,10.0,0.6666666666666666,0.45454545454545453,0.5405405405405405
NCT00348595,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.23076923076923078,0.6,0.33333333333333337
NCT00350025,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.3076923076923077,0.6666666666666666,0.42105263157894735
NCT00350792,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.3333333333333333,0.8333333333333334,0.47619047619047616
NCT00354744,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.125,0.5,0.2
NCT00360334,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.2,0.2727272727272727,0.23076923076923075
NCT00363129,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.25,0.5714285714285714,0.34782608695652173
NCT00365794,obesity,gpt4o_zs_gen_hal,0.0,0.0,13.0,5.0,0.2631578947368421,0.3333333333333333,0.29411764705882354
NCT00367601,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.19047619047619047,0.5,0.27586206896551724
NCT00369655,cancer,gpt4o_zs_gen_hal,0.0,1.0,0.0,10.0,0.3225806451612903,0.625,0.425531914893617
NCT00370292,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.5833333333333334,0.4375,0.5
NCT00373360,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.45454545454545453,0.5555555555555556,0.5
NCT00373425,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,8.0,0.5714285714285714,0.7272727272727273,0.64
NCT00373529,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.38461538461538464,0.35714285714285715,0.3703703703703704
NCT00375492,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.29411764705882354,0.4166666666666667,0.3448275862068966
NCT00375830,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,2.0,0.18181818181818182,0.3333333333333333,0.23529411764705885
NCT00377520,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.35714285714285715,0.7142857142857143,0.4761904761904762
NCT00381940,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.13793103448275862,0.6666666666666666,0.2285714285714286
NCT00385580,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.38461538461538464,0.45454545454545453,0.41666666666666663
NCT00392925,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.3333333333333333,0.6666666666666666,0.4444444444444444
NCT00393029,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,2.0,0.04878048780487805,0.3333333333333333,0.0851063829787234
NCT00394082,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.15,0.375,0.21428571428571425
NCT00395512,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.18181818181818182,0.5,0.26666666666666666
NCT00395746,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.3333333333333333,0.7142857142857143,0.4545454545454545
NCT00396591,cancer,gpt4o_zs_gen_hal,1.0,1.0,0.0,5.0,0.25,0.45454545454545453,0.3225806451612903
NCT00397930,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.36363636363636365,0.23529411764705882,0.2857142857142857
NCT00397982,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.09090909090909091,0.5,0.15384615384615385
NCT00398112,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.05454545454545454,0.375,0.09523809523809523
NCT00403481,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.3157894736842105,0.8571428571428571,0.46153846153846156
NCT00406133,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.2777777777777778,0.625,0.3846153846153846
NCT00408681,chronic kidney disease,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.4117647058823529,0.5384615384615384,0.4666666666666667
NCT00409565,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.1276595744680851,0.5454545454545454,0.2068965517241379
NCT00412932,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.2,0.6666666666666666,0.30769230769230765
NCT00415194,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.5555555555555556,0.5555555555555556,0.5555555555555556
NCT00415610,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.29411764705882354,0.5,0.37037037037037035
NCT00417079,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.29411764705882354,0.625,0.4
NCT00419562,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.2857142857142857,0.6666666666666666,0.4
NCT00420095,diabetes,gpt4o_zs_gen_hal,0.0,1.0,0.0,5.0,0.5,0.45454545454545453,0.47619047619047616
NCT00420342,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.3333333333333333,0.7142857142857143,0.4545454545454545
NCT00422058,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.375,0.75,0.5
NCT00423592,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.5555555555555556,0.2631578947368421,0.35714285714285715
NCT00424021,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.4,0.6,0.48
NCT00425269,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.29411764705882354,0.8333333333333334,0.4347826086956522
NCT00430638,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.13333333333333333,0.6666666666666666,0.2222222222222222
NCT00432276,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.1935483870967742,0.5,0.27906976744186046
NCT00432809,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,10.0,0.45454545454545453,0.3448275862068966,0.39215686274509803
NCT00433446,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.24,0.8571428571428571,0.375
NCT00438932,chronic kidney disease,gpt4o_zs_gen_hal,1.0,0.0,0.0,1.0,0.05555555555555555,0.16666666666666666,0.08333333333333333
NCT00441064,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.2727272727272727,0.5,0.3529411764705882
NCT00441350,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.3125,0.8333333333333334,0.45454545454545453
NCT00443755,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.26666666666666666,0.23529411764705882,0.25
NCT00445003,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,9.0,0.47368421052631576,0.34615384615384615,0.39999999999999997
NCT00445601,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.3333333333333333,0.75,0.46153846153846156
NCT00446030,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,2.0,0.04878048780487805,0.3333333333333333,0.0851063829787234
NCT00446992,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,12.0,0.8571428571428571,0.5217391304347826,0.6486486486486486
NCT00447057,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.3157894736842105,0.6,0.41379310344827586
NCT00447382,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.3125,0.625,0.4166666666666667
NCT00447590,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,2.0,0.14285714285714285,0.3333333333333333,0.2
NCT00454194,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.14285714285714285,0.8571428571428571,0.24489795918367344
NCT00456365,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,2.0,0.13333333333333333,0.25,0.1739130434782609
NCT00456885,obesity,gpt4o_zs_gen_hal,0.0,0.0,4.0,9.0,0.32142857142857145,0.45,0.375
NCT00458003,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.42857142857142855,0.6,0.5
NCT00461591,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,2.0,0.10526315789473684,0.3333333333333333,0.16
NCT00469092,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.35294117647058826,0.75,0.48
NCT00472641,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.2222222222222222,0.5714285714285714,0.32
NCT00475982,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,2.0,0.08695652173913043,0.3333333333333333,0.13793103448275862
NCT00477750,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.25,0.625,0.35714285714285715
NCT00484419,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.25,0.5714285714285714,0.34782608695652173
NCT00486525,cancer,gpt4o_zs_gen_hal,1.0,0.0,0.0,6.0,0.375,0.2608695652173913,0.30769230769230765
NCT00487240,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.3076923076923077,0.5714285714285714,0.4
NCT00488982,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,1.0,0.034482758620689655,0.16666666666666666,0.05714285714285715
NCT00490529,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.15789473684210525,0.5,0.23999999999999996
NCT00490646,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.23529411764705882,0.5714285714285714,0.3333333333333333
NCT00496834,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.2631578947368421,0.5555555555555556,0.35714285714285715
NCT00497146,chronic kidney disease,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.23076923076923078,0.42857142857142855,0.3
NCT00513604,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.13043478260869565,0.5,0.20689655172413793
NCT00514046,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.13636363636363635,0.3333333333333333,0.1935483870967742
NCT00515723,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.23529411764705882,0.5,0.31999999999999995
NCT00518882,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,8.0,0.6666666666666666,0.8,0.7272727272727272
NCT00525629,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.3076923076923077,0.6666666666666666,0.42105263157894735
NCT00527514,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.23809523809523808,0.5555555555555556,0.33333333333333326
NCT00528879,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.15,0.5,0.23076923076923075
NCT00532155,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.2222222222222222,0.5714285714285714,0.32
NCT00532844,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,2.0,0.09523809523809523,0.25,0.13793103448275862
NCT00532935,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.3333333333333333,0.8333333333333334,0.47619047619047616
NCT00533429,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.4,0.75,0.5217391304347827
NCT00536172,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.3888888888888889,0.7,0.5
NCT00537303,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.5454545454545454,0.5454545454545454,0.5454545454545454
NCT00543140,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.15,0.5,0.23076923076923075
NCT00546052,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.3684210526315789,0.4117647058823529,0.3888888888888889
NCT00548652,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.25,0.6666666666666666,0.36363636363636365
NCT00549302,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.2,0.5,0.28571428571428575
NCT00552409,chronic kidney disease,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.1875,0.5,0.2727272727272727
NCT00556933,chronic kidney disease,gpt4o_zs_gen_hal,0.0,0.0,0.0,8.0,0.4444444444444444,0.5333333333333333,0.4848484848484848
NCT00560391,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.1875,0.42857142857142855,0.26086956521739124
NCT00560417,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.375,0.6666666666666666,0.4800000000000001
NCT00566995,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,3.0,0.06976744186046512,0.5,0.12244897959183673
NCT00568178,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.4166666666666667,0.3125,0.35714285714285715
NCT00572533,chronic kidney disease,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.3333333333333333,0.5,0.4
NCT00578214,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.21739130434782608,0.8333333333333334,0.3448275862068966
NCT00578786,hypertension,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.3333333333333333,0.875,0.48275862068965514
NCT00579436,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.26666666666666666,0.3333333333333333,0.2962962962962963
NCT00585689,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,4.0,0.23529411764705882,0.5,0.31999999999999995
NCT00587158,chronic kidney disease,gpt4o_zs_gen_hal,0.0,0.0,0.0,6.0,0.375,0.6666666666666666,0.4800000000000001
NCT00593866,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,1.0,0.07692307692307693,0.14285714285714285,0.1
NCT00596427,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,7.0,0.30434782608695654,0.5384615384615384,0.3888888888888889
NCT00596934,obesity,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.29411764705882354,0.45454545454545453,0.35714285714285715
NCT00602420,cancer,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
NCT00603590,diabetes,gpt4o_zs_gen_hal,0.0,0.0,0.0,5.0,0.2777777777777778,0.8333333333333334,0.4166666666666667
